stock_id,score,rank
603019,-0.44873124,1
688041,-0.47461748,2
300274,-0.5170212,3
300308,-0.528073,4
601238,-0.5338371,5
600010,-0.5346869,6
688126,-0.54589653,7
002475,-0.5470453,8
600111,-0.55152977,9
688256,-0.5559016,10
300316,-0.5618232,11
300476,-0.5642304,12
000063,-0.56525475,13
002241,-0.57066137,14
300394,-0.57142216,15
601360,-0.5929433,16
600584,-0.59754574,17
688981,-0.6032871,18
600588,-0.6037545,19
688111,-0.6092669,20
601138,-0.6149901,21
688008,-0.6160259,22
688036,-0.61896396,23
600176,-0.61905754,24
300502,-0.61962515,25
300033,-0.6223273,26
000617,-0.6243779,27
002415,-0.6264533,28
000977,-0.6298575,29
601127,-0.6320011,30
302132,-0.63377666,31
002938,-0.6361873,32
002074,-0.6387194,33
002142,-0.64440155,34
603259,-0.644985,35
000425,-0.6499234,36
002236,-0.6507733,37
002916,-0.65150064,38
301269,-0.6530294,39
601689,-0.6541413,40
601088,-0.6545007,41
601077,-0.65550756,42
600958,-0.65551305,43
601998,-0.65624374,44
600030,-0.6564964,45
688506,-0.65778315,46
002050,-0.6587921,47
300413,-0.6592968,48
300014,-0.6610601,49
002648,-0.6618999,50
600893,-0.66353303,51
002714,-0.66406745,52
300418,-0.6648153,53
000938,-0.6674164,54
000776,-0.6678877,55
600183,-0.6680305,56
600875,-0.6683847,57
600031,-0.6688332,58
601318,-0.6690394,59
601601,-0.671636,60
688271,-0.6719447,61
601618,-0.67501163,62
000975,-0.67563343,63
600050,-0.67603683,64
002709,-0.67605925,65
600489,-0.67648923,66
600150,-0.67655224,67
601872,-0.6802454,68
688472,-0.68063045,69
300442,-0.68073565,70
603986,-0.68137884,71
600460,-0.68157464,72
002049,-0.6818923,73
600000,-0.6819778,74
600346,-0.6823808,75
600515,-0.6828712,76
605117,-0.68691933,77
688082,-0.6870792,78
601236,-0.68712735,79
601117,-0.68859816,80
600570,-0.6897243,81
601390,-0.69141316,82
688187,-0.69232714,83
601688,-0.69367963,84
300896,-0.6940536,85
002252,-0.6947619,86
601995,-0.6951473,87
002422,-0.695708,88
002601,-0.6966004,89
000807,-0.69666624,90
300015,-0.6971585,91
000333,-0.698758,92
603893,-0.7033366,93
601881,-0.70418787,94
000661,-0.7053971,95
601021,-0.70552367,96
600547,-0.7061049,97
300408,-0.7069548,98
600926,-0.7075563,99
600026,-0.7091812,100
600660,-0.7094306,101
000408,-0.71098113,102
600085,-0.71147233,103
601838,-0.7145494,104
002736,-0.71456957,105
601225,-0.7148225,106
600426,-0.71524733,107
002920,-0.71581894,108
601800,-0.71623886,109
000876,-0.7162479,110
002001,-0.71633255,111
601857,-0.717467,112
600674,-0.7186737,113
002463,-0.7192669,114
600219,-0.7199234,115
000166,-0.7214782,116
000963,-0.7229476,117
300759,-0.7233373,118
600309,-0.72342545,119
601136,-0.7250331,120
601319,-0.72507125,121
601669,-0.7257774,122
601878,-0.7262631,123
601059,-0.7269659,124
601698,-0.7274526,125
603799,-0.72905904,126
600900,-0.72907925,127
300347,-0.73016346,128
600025,-0.73037654,129
601899,-0.73047125,130
000157,-0.7306331,131
600160,-0.73210967,132
002027,-0.7325278,133
300661,-0.73327476,134
688396,-0.73416066,135
300803,-0.7342121,136
601808,-0.7347461,137
300979,-0.735436,138
601877,-0.7356454,139
001965,-0.7357181,140
600886,-0.7358149,141
601100,-0.7366291,142
000538,-0.7366575,143
601229,-0.73710096,144
603296,-0.73826057,145
600999,-0.7383127,146
601816,-0.73890215,147
000630,-0.7391954,148
600406,-0.7393454,149
600019,-0.7397162,150
600188,-0.7411223,151
601728,-0.74115956,152
605499,-0.741426,153
600760,-0.7416877,154
002384,-0.7425398,155
601600,-0.7433789,156
000596,-0.7439434,157
000786,-0.7439482,158
600482,-0.74398494,159
300124,-0.7459835,160
300433,-0.7460764,161
003816,-0.74608636,162
688169,-0.74620956,163
603369,-0.74735117,164
600415,-0.7478744,165
002352,-0.74885625,166
601788,-0.7493605,167
601336,-0.7499815,168
002466,-0.7502472,169
600438,-0.7505891,170
601901,-0.75069255,171
600015,-0.7560916,172
000792,-0.75618947,173
300059,-0.7567365,174
001979,-0.757134,175
300251,-0.75716126,176
688303,-0.7572335,177
601888,-0.7584482,178
600919,-0.75958145,179
300122,-0.75971496,180
603993,-0.75987744,181
300866,-0.761994,182
600522,-0.7622156,183
600989,-0.7626204,184
600061,-0.76470846,185
000301,-0.7650764,186
601939,-0.7654081,187
002594,-0.7655222,188
600016,-0.76726335,189
601658,-0.76775646,190
600233,-0.7686026,191
600115,-0.76863474,192
300760,-0.7687887,193
600690,-0.7693403,194
601898,-0.7699518,195
300498,-0.77038896,196
000725,-0.77069104,197
002230,-0.773881,198
600036,-0.7762075,199
300832,-0.776371,200
600276,-0.7771775,201
000983,-0.77837914,202
300750,-0.7795975,203
301236,-0.7797372,204
000768,-0.7798592,205
601211,-0.7813113,206
600196,-0.78178596,207
603392,-0.7827834,208
601985,-0.78301394,209
601868,-0.7839205,210
603288,-0.7859719,211
002179,-0.7892409,212
600362,-0.79004544,213
002371,-0.7923039,214
601398,-0.7943152,215
300782,-0.7943996,216
000625,-0.7948158,217
002493,-0.7948656,218
002460,-0.79562855,219
600941,-0.79667014,220
000338,-0.79797375,221
600905,-0.7998669,222
600938,-0.8009069,223
688012,-0.8031454,224
000001,-0.8053927,225
002028,-0.8058163,226
601006,-0.8063881,227
688009,-0.8076873,228
601288,-0.8090002,229
603501,-0.81161374,230
600009,-0.8125616,231
600436,-0.8127128,232
600887,-0.81389296,233
601668,-0.81555957,234
600585,-0.8173555,235
601628,-0.81789416,236
601766,-0.81860936,237
002600,-0.8188514,238
601298,-0.8198769,239
601009,-0.82061654,240
600741,-0.82062125,241
600918,-0.82279456,242
601633,-0.8238582,243
600089,-0.825271,244
600161,-0.8257078,245
600023,-0.82645506,246
000100,-0.8266146,247
000999,-0.8276683,248
600018,-0.8280092,249
601166,-0.8287866,250
601111,-0.83187354,251
600066,-0.8341237,252
600011,-0.8352434,253
300628,-0.83740056,254
601058,-0.8393574,255
600029,-0.84438896,256
600039,-0.84532845,257
600104,-0.8453598,258
000895,-0.8470857,259
601328,-0.84744257,260
601169,-0.84833,261
601186,-0.84855145,262
600845,-0.84920233,263
688047,-0.8502054,264
600377,-0.8525565,265
601916,-0.8531318,266
002625,-0.85586464,267
000708,-0.85783154,268
601825,-0.85874844,269
002459,-0.85926443,270
600048,-0.86174434,271
601919,-0.86199546,272
601377,-0.86210144,273
300999,-0.8623074,274
601012,-0.86245424,275
600028,-0.8667217,276
600372,-0.8698879,277
600809,-0.8740095,278
600027,-0.8755691,279
603195,-0.8764427,280
603260,-0.8863239,281
000002,-0.8874001,282
688223,-0.8897059,283
601607,-0.89078975,284
002304,-0.8934388,285
002311,-0.8934401,286
601066,-0.89649546,287
601818,-0.8975614,288
000568,-0.9038475,289
600803,-0.90482605,290
600795,-0.91701263,291
001391,-0.9183817,292
600600,-0.92919606,293
000651,-0.9313792,294
601988,-0.93986666,295
000858,-0.9580492,296
601456,-0.9782318,297
600519,-0.98107386,298
601018,-1.0010054,299
600930,-1.1996285,300
