stock_id,score,rank
300803,0.26582488,1
688012,0.24041481,2
002049,0.23549677,3
688041,0.23421921,4
601698,0.22956741,5
603986,0.22817549,6
000807,0.21885163,7
002463,0.2183998,8
000408,0.21741591,9
300418,0.21704657,10
600176,0.21529332,11
600362,0.21490735,12
688008,0.21472506,13
688981,0.21453297,14
603993,0.21404612,15
603019,0.21340823,16
002709,0.21331203,17
002050,0.21260703,18
300476,0.21135573,19
002384,0.21061553,20
601600,0.2102207,21
002422,0.20883423,22
600547,0.20862617,23
688126,0.20858678,24
601138,0.20856363,25
002916,0.20838396,26
600183,0.2078891,27
300394,0.20741364,28
000977,0.20698547,29
601899,0.20653483,30
600219,0.20637992,31
300347,0.20603195,32
600426,0.20559174,33
300413,0.2055825,34
601360,0.20395139,35
300408,0.20390716,36
002466,0.20359632,37
300308,0.20323668,38
688256,0.20318025,39
300896,0.20316015,40
601628,0.20214882,41
601872,0.20140499,42
600346,0.20120603,43
000630,0.20103118,44
600588,0.200731,45
600489,0.20031604,46
302132,0.20024645,47
002179,0.20000452,48
300442,0.19969495,49
688506,0.1995087,50
300759,0.19942215,51
600415,0.19905004,52
601689,0.19856967,53
600026,0.19847947,54
600482,0.19847709,55
600584,0.19818568,56
002074,0.19802873,57
603799,0.19785772,58
002460,0.19770393,59
002938,0.19766454,60
002493,0.19750804,61
688169,0.19722918,62
300661,0.1962798,63
000975,0.19604506,64
301269,0.19603455,65
000063,0.1955065,66
300832,0.19456738,67
601888,0.19433054,68
688271,0.19390294,69
601601,0.19335061,70
600372,0.19322635,71
002027,0.19316357,72
603296,0.19304247,73
000768,0.19280437,74
605499,0.19269583,75
688396,0.19257781,76
601336,0.19256945,77
600760,0.19208053,78
000661,0.19194728,79
300760,0.1918824,80
000776,0.19176006,81
300274,0.19106156,82
600570,0.19091772,83
688187,0.19085568,84
002241,0.19083318,85
301236,0.19082725,86
000002,0.19049896,87
688036,0.19036129,88
600111,0.18897185,89
001979,0.18879804,90
300433,0.18767235,91
688082,0.1875685,92
600845,0.18748116,93
300033,0.18728691,94
002600,0.18727022,95
002736,0.18711612,96
601111,0.18687241,97
600893,0.18676469,98
603259,0.18658635,99
688223,0.18631014,100
300979,0.1861236,101
603501,0.18581569,102
601688,0.18519026,103
601318,0.18481547,104
688047,0.18480173,105
300502,0.18477485,106
000617,0.18472506,107
000938,0.18454945,108
002459,0.1840494,109
002648,0.18392082,110
002371,0.18389437,111
601077,0.18377152,112
000301,0.18304148,113
601618,0.18251424,114
300124,0.18233347,115
600089,0.18217003,116
600460,0.181839,117
300866,0.18170601,118
600989,0.18151864,119
000792,0.18124112,120
600522,0.18112747,121
601100,0.18059064,122
600031,0.18041694,123
600048,0.17930141,124
000425,0.17927784,125
603893,0.17901632,126
002230,0.17854112,127
601225,0.17796376,128
600438,0.17759928,129
600919,0.17745629,130
600188,0.17635602,131
002601,0.17607617,132
300015,0.17591995,133
002236,0.17487065,134
300628,0.17372397,135
600958,0.17365706,136
603392,0.17296486,137
600160,0.172804,138
600010,0.17274432,139
688009,0.17267849,140
300999,0.1726137,141
002352,0.17221685,142
000876,0.17215137,143
600233,0.17196679,144
601669,0.17149884,145
601390,0.17139357,146
002415,0.17138664,147
600309,0.17104584,148
600161,0.17019397,149
688472,0.1700384,150
600115,0.16957642,151
688303,0.169379,152
000166,0.16911116,153
601319,0.16889071,154
600999,0.16884734,155
300059,0.16882563,156
300498,0.16882046,157
601012,0.16871576,158
000596,0.1682317,159
600150,0.16797012,160
300122,0.16789365,161
000963,0.16738474,162
300014,0.16725557,163
002304,0.16692835,164
601808,0.16610233,165
002625,0.16564144,166
601877,0.16561395,167
601021,0.1653743,168
600061,0.16470118,169
600875,0.16458419,170
300251,0.16457953,171
688111,0.16349058,172
601898,0.16320784,173
002920,0.16306178,174
600406,0.16254897,175
601658,0.16238964,176
002142,0.16184178,177
601800,0.16147844,178
601766,0.16131827,179
600029,0.16117856,180
000983,0.1611141,181
601127,0.16080794,182
603369,0.16055286,183
601728,0.1605128,184
002001,0.16039078,185
000100,0.16008669,186
601868,0.16007932,187
601878,0.1600093,188
600030,0.15993455,189
600085,0.15942293,190
002028,0.1587674,191
002475,0.15867552,192
003816,0.15821223,193
000157,0.15761197,194
300316,0.1575979,195
601995,0.15726061,196
600050,0.15718085,197
600585,0.15681826,198
601788,0.15677856,199
002714,0.15649126,200
600276,0.1552718,201
601901,0.1549269,202
300782,0.15482625,203
601881,0.15381494,204
000999,0.15349238,205
600809,0.15263872,206
601088,0.1525876,207
000786,0.15230063,208
605117,0.1517199,209
000725,0.1512394,210
600926,0.15118822,211
601985,0.15042129,212
600019,0.15002659,213
600039,0.15000919,214
600000,0.14963788,215
600436,0.14812952,216
601211,0.14755945,217
600009,0.14698188,218
601117,0.14643769,219
