stock_id,score,rank
601872,0.3060772,1
300394,0.30334905,2
600026,0.30201796,3
688506,0.27488318,4
002384,0.26196143,5
002463,0.2557646,6
600522,0.24824274,7
300502,0.2447741,8
300308,0.22060938,9
002460,0.21076503,10
600989,0.20798098,11
300476,0.20499654,12
603986,0.19826682,13
605117,0.19229369,14
300782,0.19072022,15
603259,0.18910801,16
600875,0.18436383,17
002648,0.18422489,18
002938,0.17809102,19
300661,0.1747326,20
300418,0.1693782,21
300274,0.16800882,22
300759,0.1677667,23
600233,0.16391787,24
688256,0.16263671,25
002422,0.16078341,26
300750,0.15886413,27
600188,0.1545452,28
002709,0.15214936,29
600176,0.15130435,30
002371,0.14520788,31
600183,0.14162326,32
600066,0.14009199,33
603296,0.13377789,34
600482,0.12834837,35
002001,0.12692688,36
000807,0.12597318,37
002459,0.12408948,38
600893,0.12294978,39
688472,0.118572846,40
002466,0.11765878,41
601138,0.1175963,42
002916,0.11592563,43
000338,0.11532622,44
000977,0.11444906,45
300316,0.113748506,46
300498,0.11312907,47
300014,0.11293319,48
601898,0.11144634,49
000975,0.11088068,50
300347,0.109654255,51
603288,0.10361789,52
000938,0.10203389,53
601998,0.101374716,54
688223,0.100455195,55
600803,0.09875091,56
000596,0.09640886,57
002311,0.09455482,58
000708,0.09171843,59
600015,0.089001685,60
688008,0.08707858,61
600426,0.08589915,62
601877,0.082681045,63
003816,0.08161903,64
300122,0.080906264,65
002714,0.07870894,66
001979,0.078429334,67
002028,0.077410266,68
601077,0.07723135,69
600196,0.07689934,70
600926,0.07464843,71
601698,0.07404738,72
600346,0.073868625,73
000895,0.07375194,74
600276,0.07231695,75
600845,0.070883006,76
301236,0.07077605,77
000408,0.06928508,78
002493,0.06831717,79
603392,0.067882694,80
601868,0.067803144,81
002475,0.066362,82
300442,0.06633825,83
300866,0.06449783,84
600547,0.06337873,85
688047,0.06256252,86
601225,0.062257353,87
002594,0.061523024,88
300803,0.06128284,89
688012,0.061080467,90
600584,0.060823444,91
601088,0.06033677,92
300033,0.06025264,93
300760,0.059280727,94
603019,0.057902377,95
600489,0.05755919,96
601360,0.05678307,97
688169,0.055262093,98
002920,0.05420414,99
002600,0.05412804,100
688041,0.05216172,101
601939,0.048726927,102
601825,0.048502993,103
000792,0.04643343,104
002736,0.044275265,105
300408,0.044267442,106
688126,0.040700782,107
600938,0.03867789,108
300433,0.03836711,109
601838,0.03722818,110
600588,0.036426146,111
601336,0.036105808,112
000661,0.03548688,113
002050,0.034792084,114
688303,0.03415167,115
600886,0.034031812,116
601127,0.033964414,117
300124,0.033769015,118
000963,0.033739846,119
688036,0.032815162,120
688271,0.03209916,121
601398,0.03129868,122
000301,0.031066824,123
300832,0.031019982,124
002415,0.030990023,125
603260,0.03033172,126
601600,0.029733103,127
601100,0.029600631,128
600406,0.02949481,129
601117,0.028844256,130
688082,0.028535884,131
000617,0.028048221,132
601899,0.027498875,133
002027,0.027377497,134
601888,0.026735898,135
603993,0.025969964,136
600115,0.024834033,137
301269,0.022970479,138
603369,0.022692088,139
688111,0.022450093,140
688981,0.022035021,141
601012,0.021460686,142
300251,0.02090903,143
600219,0.019883368,144
600438,0.01913121,145
002230,0.015933309,146
600048,0.014454012,147
601988,0.012780522,148
300896,0.00990649,149
001965,0.009532505,150
000063,0.008192305,151
600570,0.008145173,152
601229,0.006727715,153
600023,0.0066116126,154
002179,0.006010105,155
002241,0.005733815,156
000876,0.0054358663,157
601658,0.0038538696,158
603799,0.003564802,159
600031,0.0032724338,160
601288,0.0019640448,161
600000,0.0014840113,162
600025,0.0012835534,163
600309,-0.00035271328,164
600660,-0.00047581922,165
002625,-0.00048021507,166
002074,-0.0008868752,167
000002,-0.0013351543,168
601689,-0.001786272,169
601058,-0.0029775305,170
603893,-0.00310162,171
601601,-0.003209631,172
600809,-0.0032953275,173
600061,-0.0040545715,174
600600,-0.0047769276,175
300059,-0.004802826,176
600585,-0.0062233983,177
000776,-0.0063217683,178
000858,-0.008630986,179
000001,-0.008973862,180
002352,-0.009315024,181
600515,-0.009874101,182
600674,-0.011506545,183
600104,-0.011606122,184
605499,-0.012208278,185
000630,-0.012261237,186
000100,-0.013333189,187
000568,-0.013498972,188
000166,-0.013531613,189
000725,-0.013725455,190
600089,-0.0141353635,191
000786,-0.014231536,192
600415,-0.014466393,193
601328,-0.014784767,194
601669,-0.014936599,195
600160,-0.015835736,196
601607,-0.017254833,197
600918,-0.017322194,198
601878,-0.017943759,199
603501,-0.018460523,200
002049,-0.018530007,201
300979,-0.018980216,202
600460,-0.019281168,203
600930,-0.019803174,204
601319,-0.02021997,205
600362,-0.021645237,206
000157,-0.022762988,207
600919,-0.02298813,208
601628,-0.023635771,209
601985,-0.02419309,210
601298,-0.024749722,211
600111,-0.024779376,212
601808,-0.025397163,213
601633,-0.026065808,214
002601,-0.027122948,215
601318,-0.027277898,216
601136,-0.027688522,217
601901,-0.027876083,218
600372,-0.028681394,219
300413,-0.030817721,220
300999,-0.030919265,221
600011,-0.031076808,222
601995,-0.031842615,223
000538,-0.03218844,224
600019,-0.032336924,225
600039,-0.03293028,226
300015,-0.034456152,227
601009,-0.03483835,228
601857,-0.035921503,229
601018,-0.036344577,230
688187,-0.0364287,231
600161,-0.03675434,232
601169,-0.03796983,233
600741,-0.038563292,234
000768,-0.03960904,235
601788,-0.041294087,236
601238,-0.043220896,237
688396,-0.043258872,238
601111,-0.0437132,239
601377,-0.043988813,240
002236,-0.04418307,241
600999,-0.044351634,242
600377,-0.04441495,243
601166,-0.044564817,244
601728,-0.046866793,245
601236,-0.0470572,246
601006,-0.047123153,247
300628,-0.047139566,248
601066,-0.047887515,249
600085,-0.0487896,250
000983,-0.052286606,251
601618,-0.053980295,252
000333,-0.05440456,253
601688,-0.054537002,254
601800,-0.054858584,255
600029,-0.056031954,256
000651,-0.057731453,257
688009,-0.05957609,258
601456,-0.06126954,259
002142,-0.061682377,260
002252,-0.061880704,261
002304,-0.063396126,262
600690,-0.06523088,263
000425,-0.06607925,264
601059,-0.06646882,265
000999,-0.066525124,266
600027,-0.06770885,267
600036,-0.06959174,268
600016,-0.06982095,269
601390,-0.07052102,270
600941,-0.07100609,271
601021,-0.07358946,272
601668,-0.07472376,273
600150,-0.07574784,274
600887,-0.076744,275
603195,-0.07682999,276
600795,-0.077976055,277
601916,-0.07976671,278
600519,-0.08134257,279
601211,-0.08170733,280
600436,-0.08183722,281
601816,-0.08199016,282
600905,-0.08236002,283
302132,-0.08428116,284
600018,-0.08467613,285
600760,-0.086186476,286
600050,-0.08917601,287
600010,-0.09088873,288
601881,-0.09126132,289
601186,-0.097540416,290
600030,-0.098646544,291
600009,-0.100912,292
600900,-0.10228562,293
601919,-0.105262585,294
001391,-0.10641871,295
600958,-0.10739794,296
601766,-0.117857896,297
601818,-0.12109219,298
600028,-0.13353953,299
000625,-0.13856027,300
