stock_id,score,rank
002384,0.50036055,1
002709,0.4779003,2
601868,0.44870993,3
300418,0.44408157,4
300394,0.4314052,5
600989,0.42734897,6
600522,0.419849,7
601877,0.4173652,8
605117,0.41047347,9
688223,0.39936405,10
600188,0.3948927,11
300274,0.39298964,12
601898,0.3889932,13
300442,0.3880658,14
600026,0.3764677,15
601669,0.37351254,16
002463,0.36492187,17
600930,0.35371822,18
601360,0.35261697,19
600426,0.35090798,20
688472,0.35015088,21
300251,0.34095818,22
600233,0.33397013,23
002466,0.32693565,24
002460,0.32409105,25
002648,0.32233143,26
300476,0.3210966,27
000792,0.32074815,28
600938,0.31483328,29
601600,0.3133794,30
600482,0.3091755,31
002001,0.30260646,32
300413,0.29596478,33
300750,0.29164413,34
603986,0.29046988,35
688047,0.2878906,36
601100,0.28595227,37
600875,0.28429973,38
003816,0.28320715,39
300502,0.28320378,40
300782,0.28203818,41
000977,0.27913767,42
002050,0.27700353,43
688506,0.27535728,44
601872,0.27422515,45
002459,0.2740978,46
000338,0.2710845,47
300014,0.26756254,48
002074,0.26630884,49
300866,0.26552284,50
600025,0.26525372,51
601698,0.2637131,52
600886,0.260771,53
603799,0.25895417,54
600905,0.253484,55
603296,0.25250542,56
300661,0.2502632,57
601857,0.2468387,58
688396,0.24489881,59
002916,0.24431835,60
300316,0.24419776,61
600803,0.24353272,62
600845,0.24291164,63
601225,0.24272633,64
300759,0.23823546,65
002600,0.23647821,66
300408,0.23629422,67
600023,0.23558179,68
688008,0.23550455,69
000938,0.2334781,70
601117,0.23338002,71
000425,0.23317958,72
300347,0.23293024,73
600893,0.23272346,74
600219,0.23223361,75
601985,0.23208079,76
688256,0.2319768,77
601939,0.22597326,78
601689,0.2219229,79
601088,0.22091371,80
600029,0.21613756,81
600115,0.21608816,82
301236,0.21562321,83
000708,0.21401769,84
603019,0.21363972,85
688041,0.21284498,86
688036,0.21257295,87
601808,0.21217756,88
603259,0.21046622,89
600089,0.20876649,90
002938,0.20660575,91
601012,0.20626846,92
000807,0.20543462,93
603893,0.2053718,94
600372,0.20473781,95
600795,0.20420693,96
300433,0.20417769,97
600674,0.2028096,98
688082,0.20146191,99
002422,0.19857457,100
600309,0.19658944,101
300124,0.19577965,102
301269,0.19365585,103
000983,0.19364041,104
002493,0.18932876,105
002475,0.18916722,106
600588,0.1863498,107
600150,0.18567571,108
000100,0.18434015,109
688009,0.18380508,110
601888,0.18330047,111
000630,0.18059832,112
600176,0.17834708,113
600011,0.17747554,114
600183,0.1764227,115
603993,0.17572534,116
601998,0.17571259,117
300498,0.17408934,118
300308,0.1738054,119
601077,0.17163415,120
600584,0.17132278,121
601111,0.17075665,122
600570,0.16778852,123
600039,0.16506618,124
000157,0.16392033,125
601018,0.1638504,126
600027,0.16303478,127
688169,0.16281854,128
600015,0.16190238,129
688126,0.16026579,130
600111,0.16023147,131
000975,0.15916127,132
600406,0.15859905,133
600362,0.15566713,134
002594,0.15508953,135
688111,0.15500163,136
600489,0.15438339,137
000596,0.15388098,138
300033,0.1532216,139
601021,0.15281308,140
