stock_id,score,rank
600026,0.46505708,1
601872,0.321287,2
600938,0.24187124,3
601808,0.22246015,4
002422,0.18337953,5
002074,0.1562131,6
000938,0.13967815,7
600482,0.114445,8
600362,0.09236696,9
603893,0.08423045,10
600875,0.07156566,11
600989,0.025966942,12
600028,0.0032622367,13
000002,0.0002782941,14
601688,-0.013852328,15
000977,-0.024961919,16
300502,-0.029431224,17
000975,-0.053659007,18
000408,-0.053798333,19
600029,-0.06271941,20
600426,-0.07895213,21
605117,-0.080684125,22
688981,-0.08663079,23
600010,-0.08932508,24
601857,-0.0895831,25
300408,-0.09968504,26
600115,-0.09978892,27
000063,-0.11150099,28
002648,-0.11634712,29
603986,-0.12056612,30
601868,-0.1298208,31
300308,-0.1326694,32
300750,-0.13364273,33
601877,-0.14044805,34
000983,-0.1459061,35
002384,-0.1646178,36
601360,-0.16675755,37
000301,-0.16996609,38
002920,-0.17081562,39
600460,-0.17366399,40
002709,-0.1798293,41
601618,-0.18708259,42
000425,-0.19375454,43
601939,-0.19521074,44
600522,-0.19762628,45
603259,-0.19892636,46
300394,-0.20121878,47
600547,-0.2180916,48
002001,-0.22390932,49
301269,-0.23631418,50
000596,-0.23890105,51
002371,-0.2481991,52
002049,-0.2522494,53
300413,-0.2530386,54
601899,-0.25628,55
601225,-0.26187843,56
300999,-0.26334447,57
688126,-0.2644719,58
601111,-0.2708586,59
000338,-0.28283703,60
000708,-0.3015805,61
601901,-0.30337617,62
600588,-0.3074578,63
000166,-0.309982,64
600061,-0.31291664,65
000786,-0.31667727,66
300661,-0.31990537,67
601916,-0.32500562,68
600585,-0.32579806,69
002714,-0.3280458,70
601377,-0.3292543,71
002230,-0.3342306,72
600233,-0.33444288,73
600893,-0.33630872,74
002475,-0.34108174,75
601077,-0.34350106,76
601888,-0.34582916,77
000157,-0.3480478,78
600036,-0.34997374,79
688008,-0.3512408,80
600690,-0.35210475,81
688472,-0.35273302,82
603369,-0.3547719,83
600030,-0.3553881,84
600919,-0.35814968,85
601021,-0.37044948,86
000858,-0.3721972,87
002466,-0.37445533,88
601669,-0.37520364,89
600941,-0.37572947,90
002601,-0.3759565,91
600845,-0.38249147,92
601127,-0.3863951,93
601898,-0.38736266,94
300316,-0.38753778,95
300124,-0.38786507,96
301236,-0.38934815,97
002304,-0.3927751,98
601988,-0.39343095,99
601298,-0.39491746,100
600196,-0.39546582,101
600436,-0.40416843,102
600183,-0.4058032,103
600926,-0.40676573,104
688303,-0.40699816,105
600600,-0.41114256,106
600346,-0.411598,107
601318,-0.4117079,108
600276,-0.4144849,109
688187,-0.41524214,110
601169,-0.4195348,111
600176,-0.42065832,112
601698,-0.42121866,113
600958,-0.42324877,114
601985,-0.4238712,115
600048,-0.42466718,116
601211,-0.42609766,117
300628,-0.42676976,118
000792,-0.428925,119
600089,-0.4299635,120
002352,-0.4305914,121
300122,-0.43260258,122
600023,-0.43575597,123
000001,-0.4373636,124
000725,-0.43874675,125
600900,-0.44472852,126
002459,-0.4452008,127
300803,-0.44811487,128
600031,-0.4494073,129
002594,-0.44942272,130
601728,-0.44947624,131
601800,-0.4515244,132
688169,-0.4515825,133
600809,-0.4526869,134
600803,-0.45330986,135
300274,-0.45467016,136
601628,-0.45508528,137
603288,-0.45597935,138
600886,-0.45760912,139
600570,-0.4582766,140
600584,-0.45833898,141
300832,-0.4605726,142
000776,-0.4611336,143
601166,-0.4613787,144
601607,-0.46359017,145
000568,-0.46452707,146
