stock_id,score,rank
300750,0.1986537,1
002938,0.16057992,2
002916,0.13808542,3
600183,0.13087499,4
002463,0.12490075,5
000425,0.10211452,6
601698,0.09660301,7
688981,0.09507022,8
688256,0.09053498,9
300661,0.09037533,10
688012,0.07913292,11
000975,0.078893855,12
688472,0.073444284,13
603296,0.07280626,14
601689,0.07097631,15
300979,0.0706708,16
601318,0.06882412,17
300476,0.062046185,18
002384,0.06188666,19
603986,0.061519638,20
603501,0.061448194,21
300803,0.056322135,22
688082,0.052137785,23
688126,0.042471163,24
688041,0.042035483,25
300502,0.041916683,26
688008,0.033477597,27
002074,0.028683625,28
600584,0.028567068,29
603019,0.024179466,30
600547,0.024163343,31
002475,0.0235641,32
601138,0.02315059,33
300408,0.020829726,34
600522,0.020654239,35
300316,0.020229898,36
688111,0.01941058,37
600958,0.017227668,38
605499,0.015914865,39
300274,0.015067633,40
000063,0.012187216,41
603259,0.010371201,42
601688,0.008966561,43
300308,0.008685544,44
688396,0.0053304844,45
002236,0.0043454245,46
600460,0.0024463236,47
300866,0.0021683276,48
300394,0.0014126897,49
002050,0.0011551976,50
000408,-0.0015513487,51
600160,-0.0016454756,52
600176,-0.0020696633,53
002920,-0.004886523,54
300418,-0.0077578127,55
600362,-0.0077680387,56
603893,-0.010923419,57
600489,-0.012783427,58
601100,-0.013422415,59
300759,-0.015057335,60
002460,-0.015289754,61
600048,-0.018509027,62
300628,-0.018856063,63
601628,-0.019778732,64
300347,-0.020212792,65
001979,-0.021052977,66
601888,-0.021087352,67
603993,-0.022678971,68
002709,-0.023699403,69
302132,-0.023944896,70
600938,-0.024077263,71
600233,-0.024459787,72
600030,-0.02516881,73
601058,-0.026245158,74
300124,-0.026850823,75
600795,-0.028389398,76
301269,-0.02892138,77
600426,-0.029747881,78
601336,-0.029949594,79
300760,-0.030737707,80
600346,-0.03077605,81
600415,-0.03232641,82
300014,-0.033249483,83
603799,-0.033404578,84
000938,-0.035060946,85
600989,-0.036006045,86
601077,-0.037438348,87
002466,-0.038758025,88
300442,-0.04003327,89
600219,-0.040542316,90
601127,-0.040871806,91
601899,-0.042118356,92
601601,-0.042229302,93
601456,-0.045040373,94
601600,-0.045641363,95
688187,-0.047681607,96
000617,-0.049064074,97
002028,-0.049600165,98
002415,-0.052337497,99
600875,-0.052358903,100
000596,-0.052735932,101
601872,-0.054238465,102
000807,-0.05461781,103
600760,-0.054645114,104
