stock_id,score,rank
603893,0.3132813,1
688012,0.28580952,2
601698,0.27059007,3
600426,0.2642076,4
300418,0.25687867,5
600362,0.25504524,6
300442,0.25301725,7
601336,0.2480705,8
601600,0.24677004,9
300433,0.24570607,10
603993,0.24176382,11
002916,0.24109916,12
002384,0.24058278,13
002230,0.23979662,14
002493,0.23836948,15
300782,0.23708643,16
601628,0.2364979,17
002050,0.2362559,18
600372,0.2362488,19
601601,0.23391487,20
688223,0.23381121,21
601899,0.23308815,22
688008,0.23269086,23
000792,0.23247685,24
002709,0.22997679,25
688041,0.22977288,26
688111,0.22915573,27
600588,0.22825767,28
000408,0.22731309,29
000807,0.22712477,30
002648,0.2253304,31
000301,0.22507896,32
601872,0.22310235,33
002466,0.22292717,34
300308,0.22277422,35
688047,0.22111247,36
601319,0.220621,37
600089,0.22034504,38
300316,0.21934356,39
600115,0.21920256,40
600346,0.21913306,41
000768,0.21866857,42
600584,0.21824525,43
600026,0.21756913,44
000975,0.21731149,45
600219,0.21658601,46
600989,0.2163632,47
601689,0.21600617,48
300502,0.21599172,49
300408,0.21534754,50
688082,0.21493812,51
603799,0.21492447,52
600547,0.21468072,53
002714,0.21453154,54
688472,0.21400633,55
688981,0.21362072,56
300347,0.21302254,57
002028,0.21299815,58
605499,0.20960514,59
600183,0.20947288,60
002463,0.20871992,61
002601,0.20846388,62
601360,0.2076696,63
600309,0.20750429,64
600875,0.20696004,65
601288,0.2066028,66
300476,0.20639628,67
688256,0.2063046,68
688187,0.20590423,69
002459,0.20533884,70
603986,0.20516165,71
300803,0.20372014,72
600160,0.20370403,73
300033,0.20258369,74
688036,0.2025263,75
600919,0.20140861,76
000977,0.20114009,77
300661,0.20095886,78
601888,0.20077455,79
601318,0.20023997,80
601229,0.20016447,81
600176,0.19970368,82
000425,0.19864246,83
600845,0.19855298,84
601077,0.19836065,85
688506,0.19783789,86
002001,0.19756615,87
688271,0.1949053,88
600515,0.19417979,89
601111,0.19400169,90
002422,0.1931129,91
600029,0.19268833,92
300413,0.19234307,93
688169,0.19101061,94
000338,0.19100606,95
601898,0.19097322,96
601211,0.19081818,97
600010,0.19029747,98
600111,0.1902542,99
002241,0.19003357,100
000630,0.1898933,101
002920,0.18974149,102
300122,0.18928047,103
601138,0.18886279,104
603501,0.18844268,105
300498,0.1880515,106
300124,0.18791257,107
300759,0.18680878,108
600522,0.18663633,109
301236,0.1863624,110
600489,0.18530302,111
688126,0.18505116,112
601688,0.18497674,113
600048,0.18393905,114
002600,0.18388496,115
601939,0.1828628,116
000725,0.18240152,117
002179,0.18232514,118
002304,0.18224655,119
601012,0.18165673,120
601100,0.1814601,121
601857,0.18119235,122
000002,0.18039414,123
601021,0.18012162,124
000063,0.17893277,125
600760,0.17861558,126
002142,0.17803542,127
601225,0.17750764,128
001979,0.1766146,129
601919,0.1766015,130
600019,0.17631488,131
300866,0.17599426,132
603259,0.17584535,133
600938,0.17576618,134
000786,0.17441028,135
300394,0.1743043,136
600795,0.17408559,137
600809,0.17385982,138
601456,0.17352791,139
002460,0.17349683,140
600406,0.1730655,141
603296,0.17299731,142
300628,0.17293768,143
600438,0.172687,144
002027,0.17216973,145
601728,0.17187218,146
000776,0.17104869,147
601117,0.1710252,148
002625,0.17080851,149
600000,0.17053078,150
600893,0.16946821,151
302132,0.16866274,152
000708,0.16708921,153
688303,0.1668875,154
600377,0.16687347,155
601669,0.16680083,156
600926,0.16655965,157
601398,0.1660011,158
601009,0.16561697,159
300832,0.16548412,160
601877,0.16426344,161
000596,0.16400355,162
601166,0.16395037,163
603392,0.16343682,164
000617,0.16332118,165
600999,0.16316198,166
601766,0.1630974,167
300760,0.16241492,168
300251,0.16230048,169
300274,0.16216424,170
601618,0.16121222,171
603260,0.160298,172
000166,0.15836072,173
601838,0.15810646,174
600030,0.15809564,175
002736,0.15806581,176
600570,0.15675972,177
600028,0.15620013,178
601390,0.15492208,179
601058,0.15419659,180
600460,0.15392114,181
605117,0.15374626,182
601808,0.15317856,183
601328,0.1524786,184
000983,0.15234675,185
600233,0.15156125,186
600958,0.1514798,187
300896,0.15092666,188
000876,0.15049808,189
688009,0.14976402,190
002049,0.14972527,191
601377,0.14950927,192
600036,0.14914465,193
300750,0.14910729,194
000661,0.14870329,195
603288,0.14862876,196
301269,0.14792381,197
600415,0.14767396,198
002594,0.14711365,199
601633,0.14706853,200
002475,0.14686345,201
600066,0.14674234,202
300979,0.14582312,203
600188,0.14495708,204
300999,0.14476763,205
000858,0.14385761,206
601006,0.14352244,207
601127,0.14326255,208
002352,0.14293411,209
600039,0.14187545,210
600031,0.14035816,211
600061,0.13979352,212
002236,0.1381702,213
601818,0.13747616,214
300015,0.13690446,215
000938,0.1351704,216
601881,0.13514411,217
600276,0.13505867,218
002074,0.13471876,219
000963,0.13447718,220
601901,0.1340325,221
002311,0.13395076,222
603019,0.13242726,223
601088,0.13202375,224
000568,0.13033232,225
300014,0.12930526,226
600585,0.12882054,227
600161,0.12779762,228
601658,0.12778588,229
600741,0.12686424,230
600436,0.12678328,231
601878,0.12610693,232
603369,0.1241997,233
601816,0.123216376,234
000625,0.12294723,235
600941,0.12258342,236
300059,0.122299045,237
002415,0.12087442,238
000157,0.12047838,239
002252,0.12007494,240
000333,0.11950539,241
600196,0.11915994,242
600803,0.118032694,243
600150,0.11755718,244
601868,0.11704308,245
601788,0.11476658,246
600918,0.113559976,247
000538,0.11329721,248
600009,0.11271629,249
601186,0.11258702,250
600600,0.1117802,251
000999,0.11130276,252
601825,0.10886474,253
000100,0.108780116,254
601298,0.10853933,255
601169,0.1078413,256
600011,0.1071039,257
601018,0.10709639,258
601988,0.106573135,259
001391,0.10633804,260
600104,0.10503547,261
600085,0.103833675,262
600887,0.10055412,263
603195,0.09971185,264
600016,0.099130735,265
600690,0.098928586,266
601998,0.09874235,267
601668,0.09854829,268
600050,0.0979715,269
600482,0.094006374,270
601607,0.09305309,271
601800,0.09260951,272
002371,0.09239185,273
601236,0.092356,274
600023,0.0908061,275
003816,0.08866807,276
600900,0.08778199,277
601066,0.08676462,278
002938,0.083877206,279
600018,0.082207225,280
001965,0.08192955,281
688396,0.08071688,282
600015,0.07830465,283
600519,0.07213226,284
601238,0.07055181,285
600027,0.06328703,286
600930,0.056136273,287
000001,0.054914802,288
600674,0.05488363,289
601136,0.053949572,290
600905,0.052340835,291
601985,0.051393837,292
600886,0.050204724,293
600660,0.046762973,294
000895,0.046624005,295
600025,0.04143431,296
601916,0.03476897,297
601995,0.032920003,298
601059,0.023234785,299
000651,0.020010639,300
