stock_id,score,rank
688223,-0.19868189,1
300316,-0.24977347,2
600115,-0.3262114,3
002459,-0.33324265,4
300251,-0.34402072,5
300394,-0.34553456,6
605117,-0.35431552,7
600522,-0.35845783,8
600233,-0.35975373,9
002648,-0.36161128,10
002938,-0.3617325,11
600029,-0.36415356,12
000338,-0.37352997,13
300347,-0.37734574,14
002493,-0.378569,15
600482,-0.37918556,16
300502,-0.38286301,17
600219,-0.38317943,18
600989,-0.38492933,19
001979,-0.38499364,20
688008,-0.38547534,21
601018,-0.387009,22
300418,-0.38735625,23
002311,-0.38755673,24
000301,-0.38871664,25
300014,-0.3894497,26
600926,-0.38946447,27
601877,-0.38954926,28
000630,-0.39097843,29
000157,-0.39370283,30
300308,-0.39391354,31
600176,-0.395735,32
601100,-0.39599225,33
002028,-0.39656374,34
600031,-0.39678985,35
601225,-0.39770415,36
000786,-0.39810863,37
600188,-0.39910653,38
000768,-0.39913282,39
000425,-0.4004343,40
300274,-0.40063736,41
601899,-0.40093014,42
688187,-0.40100983,43
688169,-0.40198472,44
600893,-0.4021273,45
601088,-0.40265745,46
600438,-0.40270185,47
002001,-0.40521893,48
603259,-0.40557566,49
600585,-0.40674677,50
601127,-0.40776697,51
600426,-0.41046587,52
688506,-0.4106256,53
600875,-0.41202918,54
603993,-0.4120446,55
605499,-0.41300294,56
601998,-0.41503823,57
601298,-0.41537887,58
600346,-0.41567296,59
003816,-0.41605327,60
603799,-0.41656736,61
300750,-0.41673806,62
000408,-0.41716135,63
001965,-0.41966987,64
688472,-0.42075104,65
300408,-0.42314145,66
000975,-0.424315,67
000333,-0.4246442,68
600919,-0.42618674,69
601009,-0.4266583,70
600026,-0.42751965,71
002601,-0.4289252,72
601111,-0.4293867,73
601229,-0.42939112,74
002142,-0.42958257,75
603986,-0.43015608,76
000792,-0.43035075,77
601898,-0.4310061,78
601012,-0.43134364,79
688009,-0.43183666,80
300979,-0.4319288,81
600028,-0.43708023,82
601169,-0.43793482,83
688256,-0.43812662,84
600938,-0.439006,85
300759,-0.43993887,86
688303,-0.44503745,87
000895,-0.44521168,88
002600,-0.44546646,89
601058,-0.4462556,90
600066,-0.44651186,91
601021,-0.4466634,92
600036,-0.44738433,93
688041,-0.44740197,94
600015,-0.4496401,95
000983,-0.44983396,96
600489,-0.45014212,97
600519,-0.451331,98
601360,-0.45197657,99
301269,-0.45231816,100
002384,-0.45282045,101
601138,-0.45466045,102
600460,-0.4549704,103
600150,-0.45550302,104
601166,-0.45739204,105
688047,-0.45756078,106
600276,-0.45833185,107
000708,-0.4585323,108
601838,-0.4601207,109
601077,-0.46072927,110
600160,-0.46198195,111
601698,-0.46226785,112
600309,-0.4630256,113
