stock_id,score,rank
300394,0.32122406,1
600346,0.29628953,2
300782,0.2912414,3
000807,0.28917673,4
601872,0.27600813,5
300502,0.2711409,6
002384,0.26963007,7
002938,0.25168818,8
300308,0.24680653,9
600026,0.23951855,10
002916,0.23794115,11
300661,0.2323694,12
300442,0.23175126,13
600875,0.22667903,14
600482,0.21875903,15
002001,0.21173882,16
300476,0.20693916,17
002475,0.20677158,18
000975,0.20496589,19
000977,0.20155004,20
688506,0.19640437,21
002463,0.1934166,22
002648,0.19007558,23
000408,0.18790203,24
002493,0.1840553,25
603296,0.18096602,26
688012,0.18008512,27
600522,0.1788753,28
300274,0.17706576,29
603993,0.17598939,30
603986,0.17569819,31
688008,0.17451519,32
002371,0.17341909,33
600426,0.17283913,34
600183,0.17244726,35
002466,0.17223808,36
300866,0.17024854,37
002028,0.1700986,38
600176,0.1690796,39
600309,0.16872513,40
601138,0.16764584,41
688396,0.16731551,42
300408,0.16623864,43
002460,0.16578403,44
002709,0.16503808,45
000338,0.16416323,46
300418,0.16038194,47
300251,0.15913513,48
300347,0.15842575,49
688256,0.15800032,50
000938,0.15458807,51
601698,0.15456498,52
600547,0.14830181,53
600893,0.14540413,54
000301,0.1442562,55
605117,0.14266828,56
300033,0.14081255,57
600584,0.1406917,58
603799,0.14061081,59
603893,0.14008722,60
600219,0.13555786,61
000792,0.1353145,62
600111,0.13475093,63
300014,0.13419157,64
600039,0.13346824,65
603259,0.1331951,66
688041,0.13301459,67
688082,0.13232225,68
600150,0.13127676,69
688126,0.12951303,70
300316,0.12715897,71
300750,0.12665659,72
688981,0.12577918,73
688047,0.123759784,74
601077,0.12313581,75
601898,0.12074197,76
600489,0.11945044,77
601899,0.11824299,78
002049,0.113874204,79
000425,0.11309374,80
603019,0.11285392,81
601838,0.11105154,82
601100,0.11100467,83
003816,0.10943391,84
600438,0.10875758,85
600115,0.106836565,86
300433,0.10681663,87
600233,0.105889775,88
605499,0.10575385,89
000630,0.103940375,90
000333,0.102544434,91
002074,0.098813154,92
300628,0.098813035,93
600023,0.098193325,94
688169,0.09759451,95
002600,0.09536246,96
000708,0.09448526,97
601998,0.093342446,98
000157,0.092236884,99
000776,0.09156228,100
600188,0.09136362,101
600989,0.091173254,102
688303,0.09099763,103
002415,0.090772696,104
600919,0.09077079,105
002050,0.08811312,106
603288,0.08736784,107
688223,0.08640418,108
000063,0.08553872,109
002241,0.08170966,110
001965,0.08142433,111
600010,0.08072745,112
601939,0.08070714,113
300759,0.08018116,114
600460,0.07920145,115
601689,0.07874734,116
002142,0.07757706,117
600027,0.07699143,118
601825,0.07681803,119
600160,0.07526783,120
600031,0.07510165,121
600926,0.0742997,122
601021,0.07399175,123
600029,0.07128338,124
600066,0.06981508,125
601009,0.06911228,126
600415,0.06737929,127
002311,0.06689542,128
600030,0.06600342,129
601336,0.065241806,130
600741,0.06510144,131
300015,0.06468927,132
000895,0.06456011,133
301236,0.064391054,134
600660,0.0630394,135
688036,0.062292106,136
603501,0.0620896,137
300832,0.06130851,138
002459,0.06130833,139
603260,0.06130392,140
002236,0.060803927,141
600362,0.059580393,142
002422,0.05952681,143
600515,0.059379242,144
002179,0.057809256,145
601988,0.057080545,146
601298,0.05633015,147
600845,0.056005575,148
601888,0.05576227,149
600377,0.055627964,150
300760,0.055456407,151
601111,0.05524633,152
600089,0.053800322,153
002714,0.052955516,154
688187,0.05157671,155
002230,0.051131435,156
001979,0.05004456,157
301269,0.049907275,158
600938,0.04959578,159
601628,0.04796324,160
688111,0.04500974,161
600519,0.0448836,162
600588,0.0444315,163
600690,0.044205777,164
603369,0.04405635,165
002625,0.043560363,166
601127,0.04339207,167
000001,0.042809077,168
002601,0.04255692,169
300803,0.04224681,170
601688,0.0418737,171
601319,0.041244335,172
601117,0.040948384,173
600276,0.040805347,174
601857,0.038574867,175
300122,0.03521309,176
688271,0.034704424,177
300059,0.034600712,178
601600,0.034157492,179
601225,0.033582292,180
601288,0.03344024,181
000983,0.032077573,182
300498,0.03016875,183
300124,0.02837614,184
688472,0.027230792,185
002736,0.025715895,186
601211,0.025524102,187
000768,0.024948813,188
300896,0.023502044,189
601601,0.023444615,190
601058,0.02240292,191
300413,0.022182323,192
000786,0.021851696,193
601995,0.021588534,194
601877,0.02054996,195
601318,0.020199947,196
600048,0.019876376,197
600760,0.018645398,198
601360,0.018237278,199
600900,0.01691641,200
600886,0.015780859,201
002352,0.0156138465,202
601881,0.0155145,203
601398,0.015424132,204
000625,0.014280334,205
600958,0.013890028,206
600015,0.013808444,207
002252,0.01246161,208
600809,0.012242429,209
600585,0.010763444,210
600011,0.010576405,211
601018,0.010485776,212
002594,0.008489765,213
000100,0.0076221675,214
000596,0.007187523,215
601088,0.007012047,216
600061,0.0064007714,217
302132,0.0057501867,218
002920,0.005142629,219
000725,0.005021371,220
601808,0.0047211125,221
600161,0.004215248,222
601985,0.0041349605,223
600406,0.004116066,224
600570,0.0037941262,225
600795,0.0035848767,226
002027,0.0015488341,227
601229,0.0011894181,228
600196,0.0006088242,229
000568,0.0004470721,230
600000,-0.00016144663,231
000002,-0.00046786666,232
600674,-0.0039316416,233
601728,-0.004194036,234
603392,-0.0044006333,235
601377,-0.005504556,236
600941,-0.0061199814,237
600372,-0.006837927,238
001391,-0.0072432086,239
601766,-0.008387752,240
300979,-0.010061808,241
000651,-0.010437779,242
000617,-0.011214517,243
600803,-0.011497639,244
600019,-0.0130839795,245
601012,-0.014590047,246
600028,-0.015885383,247
601006,-0.016931087,248
600085,-0.018178008,249
000661,-0.01935187,250
600025,-0.02001214,251
688009,-0.02200497,252
000999,-0.022904374,253
601788,-0.023393698,254
002304,-0.024321139,255
000876,-0.025670335,256
601901,-0.026228845,257
601456,-0.026873805,258
600887,-0.028040364,259
600436,-0.029599927,260
600018,-0.03077823,261
601800,-0.032274373,262
600009,-0.03260891,263
600050,-0.034940988,264
601136,-0.03533102,265
600600,-0.03547217,266
601166,-0.03589402,267
601059,-0.036667205,268
601919,-0.03999027,269
600016,-0.040156648,270
000166,-0.04103758,271
600930,-0.041104056,272
601238,-0.04197567,273
601328,-0.043758564,274
600104,-0.045299344,275
000963,-0.04589931,276
601878,-0.046099983,277
601816,-0.048866734,278
600036,-0.049027048,279
600999,-0.05127178,280
601633,-0.052579135,281
601868,-0.054977268,282
000858,-0.055854425,283
601607,-0.05594535,284
601169,-0.058209024,285
601916,-0.058738485,286
603195,-0.06158001,287
600918,-0.062160492,288
